TransactionID,CustomerID,Coustmer Name,ProductID,TransactionDate,Quantity,TotalValue,Price,Region,ProductName,Category
T00479,C0144,Andrea Hart,P035,27-04-2024,4,122.36,30.59,North America,ActiveWear T-Shirt,Clothing
T00765,C0025,Gregory Odom,P035,31-01-2024,1,30.59,30.59,South America,ActiveWear T-Shirt,Clothing
T00799,C0061,Brandon Escobar,P035,10-12-2024,1,30.59,30.59,Europe,ActiveWear T-Shirt,Clothing
T00804,C0134,Theresa Gonzalez,P035,10-12-2024,4,122.36,30.59,Asia,ActiveWear T-Shirt,Clothing
T00812,C0003,Michael Rivera,P035,18-02-2024,4,122.36,30.59,South America,ActiveWear T-Shirt,Clothing
T00956,C0099,Rodney Eaton,P035,28-05-2024,1,30.59,30.59,South America,ActiveWear T-Shirt,Clothing
T00125,C0122,Corey Ruiz,P033,26-01-2024,2,128.50,64.25,North America,TechPro T-Shirt,Clothing
T00189,C0195,Jeremy Mclaughlin,P033,05-04-2024,2,128.50,64.25,South America,TechPro T-Shirt,Clothing
T00200,C0057,Elizabeth Nguyen,P033,05-03-2024,3,192.75,64.25,Europe,TechPro T-Shirt,Clothing
T00366,C0075,Misty Higgins,P033,09-08-2024,3,192.75,64.25,Europe,TechPro T-Shirt,Clothing
T00510,C0031,Tina Miller,P033,06-03-2024,4,257.00,64.25,South America,TechPro T-Shirt,Clothing
T00532,C0030,Mark Brock,P033,11-04-2024,3,192.75,64.25,North America,TechPro T-Shirt,Clothing
T00755,C0032,Dustin Campbell,P033,12-07-2024,3,192.75,64.25,South America,TechPro T-Shirt,Clothing
T00905,C0034,Dalton Perez,P033,22-09-2024,2,128.50,64.25,North America,TechPro T-Shirt,Clothing
T00126,C0143,Brian Parker,P014,05-12-2024,4,105.04,26.26,Asia,ActiveWear Jacket,Clothing
T00207,C0034,Dalton Perez,P014,19-06-2024,3,78.78,26.26,North America,ActiveWear Jacket,Clothing
T00865,C0094,Emily Trevino,P014,28-04-2024,3,78.78,26.26,North America,ActiveWear Jacket,Clothing
T00901,C0010,Aaron Cox,P014,12-05-2024,4,105.04,26.26,Europe,ActiveWear Jacket,Clothing
T00129,C0002,Elizabeth Lutz,P004,11-06-2024,4,382.76,95.69,Asia,BookWorld Rug,Home Decor
T00334,C0164,Morgan Perez,P004,22-02-2024,1,95.69,95.69,Europe,BookWorld Rug,Home Decor
T00419,C0030,Mark Brock,P004,12-07-2024,3,287.07,95.69,North America,BookWorld Rug,Home Decor
T00641,C0173,Francisco Young,P004,02-01-2024,3,287.07,95.69,Asia,BookWorld Rug,Home Decor
T00747,C0137,Robert Gardner,P004,23-12-2024,1,95.69,95.69,South America,BookWorld Rug,Home Decor
T00860,C0008,David Li,P004,22-08-2024,2,191.38,95.69,North America,BookWorld Rug,Home Decor
T00891,C0091,Lisa Kirk,P004,24-07-2024,4,382.76,95.69,South America,BookWorld Rug,Home Decor
T00132,C0105,Ryan Hampton,P029,03-09-2024,4,1734.56,433.64,Europe,TechPro Headphones,Electronics
T00213,C0165,Juan Mcdaniel,P029,15-02-2024,3,1300.92,433.64,South America,TechPro Headphones,Electronics
T00222,C0146,Brittany Harvey,P029,24-05-2024,1,433.64,433.64,Asia,TechPro Headphones,Electronics
T00258,C0050,Ryan Davis,P029,25-04-2024,3,1300.92,433.64,North America,TechPro Headphones,Electronics
T00286,C0069,Stacy Foster,P029,09-12-2024,2,867.28,433.64,Europe,TechPro Headphones,Electronics
T00436,C0001,Lawrence Carroll,P029,02-11-2024,3,1300.92,433.64,South America,TechPro Headphones,Electronics
T00495,C0027,Justin Heath,P029,07-04-2024,2,867.28,433.64,Asia,TechPro Headphones,Electronics
T00541,C0082,Aimee Taylor,P029,25-07-2024,2,867.28,433.64,South America,TechPro Headphones,Electronics
T00554,C0087,Travis Campbell,P029,13-04-2024,4,1734.56,433.64,South America,TechPro Headphones,Electronics
T00576,C0100,Clinton Gomez,P029,04-09-2024,4,1734.56,433.64,Europe,TechPro Headphones,Electronics
T00593,C0120,Francisco Diaz,P029,01-04-2024,2,867.28,433.64,South America,TechPro Headphones,Electronics
T00673,C0102,Michael Atkinson,P029,01-09-2024,3,1300.92,433.64,South America,TechPro Headphones,Electronics
T00680,C0163,Tiffany Cain,P029,18-07-2024,4,1734.56,433.64,South America,TechPro Headphones,Electronics
T00776,C0065,Gerald Hines,P029,22-04-2024,4,1734.56,433.64,North America,TechPro Headphones,Electronics
T00835,C0190,Alexander Lowe,P029,16-12-2024,1,433.64,433.64,South America,TechPro Headphones,Electronics
T00935,C0109,Abigail Jones,P029,21-09-2024,1,433.64,433.64,North America,TechPro Headphones,Electronics
T00975,C0116,James Martinez,P029,16-06-2024,2,867.28,433.64,North America,TechPro Headphones,Electronics
T00135,C0075,Misty Higgins,P097,29-04-2024,3,958.02,319.34,Europe,BookWorld Cookbook,Books
T00173,C0182,Joshua Preston,P097,09-05-2024,4,1277.36,319.34,Europe,BookWorld Cookbook,Books
T00182,C0122,Corey Ruiz,P097,08-05-2024,3,958.02,319.34,North America,BookWorld Cookbook,Books
T00278,C0077,Scott Sims,P097,26-09-2024,1,319.34,319.34,South America,BookWorld Cookbook,Books
T00354,C0070,Timothy Perez,P097,15-05-2024,4,1277.36,319.34,Europe,BookWorld Cookbook,Books
T00394,C0063,Wayne Ferguson,P097,25-03-2024,4,1277.36,319.34,Europe,BookWorld Cookbook,Books
T00474,C0168,Karen Clements MD,P097,01-04-2024,1,319.34,319.34,South America,BookWorld Cookbook,Books
T00534,C0004,Kathleen Rodriguez,P097,25-06-2024,3,958.02,319.34,South America,BookWorld Cookbook,Books
T00783,C0057,Elizabeth Nguyen,P097,18-01-2024,2,638.68,319.34,Europe,BookWorld Cookbook,Books
T00142,C0028,Jennifer Pena,P080,04-08-2024,4,1214.00,303.50,Asia,ActiveWear Jacket,Clothing
T00150,C0166,John Rogers,P080,22-10-2024,1,303.50,303.50,Europe,ActiveWear Jacket,Clothing
T00171,C0028,Jennifer Pena,P080,19-09-2024,1,303.50,303.50,Asia,ActiveWear Jacket,Clothing
T00247,C0187,Kayla Kelly,P080,12-10-2024,1,303.50,303.50,South America,ActiveWear Jacket,Clothing
T00473,C0066,Catherine White,P080,13-03-2024,2,607.00,303.50,Europe,ActiveWear Jacket,Clothing
T00489,C0039,Angela Harris,P080,13-02-2024,4,1214.00,303.50,South America,ActiveWear Jacket,Clothing
T00588,C0145,Wayne Stone,P080,16-04-2024,2,607.00,303.50,Asia,ActiveWear Jacket,Clothing
T00714,C0153,Justin Smith,P080,11-09-2024,2,607.00,303.50,South America,ActiveWear Jacket,Clothing
T00827,C0016,Emily Woods,P080,10-11-2024,3,910.50,303.50,North America,ActiveWear Jacket,Clothing
T00946,C0145,Wayne Stone,P080,22-07-2024,4,1214.00,303.50,Asia,ActiveWear Jacket,Clothing
T00147,C0117,Jeffrey Mcmahon,P099,05-08-2024,4,1417.16,354.29,North America,SoundWave Mystery Book,Books
T00266,C0125,Nicholas Taylor,P099,27-02-2024,2,708.58,354.29,North America,SoundWave Mystery Book,Books
T00669,C0074,Jonathan Russo,P099,03-01-2024,4,1417.16,354.29,Europe,SoundWave Mystery Book,Books
T00825,C0070,Timothy Perez,P099,08-02-2024,1,354.29,354.29,Europe,SoundWave Mystery Book,Books
T00148,C0002,Elizabeth Lutz,P019,28-02-2024,2,770.74,385.37,Asia,ComfortLiving Sweater,Clothing
T00192,C0079,Brian Murillo,P019,28-03-2024,4,1541.48,385.37,North America,ComfortLiving Sweater,Clothing
T00209,C0156,William Adams,P019,06-09-2024,3,1156.11,385.37,North America,ComfortLiving Sweater,Clothing
T00264,C0170,Logan Harris,P019,12-01-2024,4,1541.48,385.37,Europe,ComfortLiving Sweater,Clothing
T00339,C0117,Jeffrey Mcmahon,P019,03-05-2024,4,1541.48,385.37,North America,ComfortLiving Sweater,Clothing
T00375,C0082,Aimee Taylor,P019,05-10-2024,4,1541.48,385.37,South America,ComfortLiving Sweater,Clothing
T00525,C0178,Carol Williams,P019,21-10-2024,3,1156.11,385.37,Asia,ComfortLiving Sweater,Clothing
T00535,C0059,Mrs. Kimberly Wright,P019,12-03-2024,4,1541.48,385.37,North America,ComfortLiving Sweater,Clothing
T00595,C0138,Cynthia Clayton,P019,11-07-2024,4,1541.48,385.37,Asia,ComfortLiving Sweater,Clothing
T00836,C0076,Emily Roberts,P019,25-04-2024,1,385.37,385.37,South America,ComfortLiving Sweater,Clothing
T00976,C0109,Abigail Jones,P019,07-08-2024,2,770.74,385.37,North America,ComfortLiving Sweater,Clothing
T00154,C0040,Michael Harrell,P020,31-12-2023,4,1585.36,396.34,Asia,ActiveWear Jacket,Clothing
T00212,C0196,Laura Watts,P020,03-12-2024,4,1585.36,396.34,Europe,ActiveWear Jacket,Clothing
T00259,C0006,Brittany Palmer,P020,25-01-2024,4,1585.36,396.34,South America,ActiveWear Jacket,Clothing
T00263,C0030,Mark Brock,P020,28-01-2024,1,396.34,396.34,North America,ActiveWear Jacket,Clothing
T00627,C0013,Lauren Buchanan,P020,06-05-2024,4,1585.36,396.34,South America,ActiveWear Jacket,Clothing
T00788,C0114,Benjamin Anderson,P020,13-06-2024,3,1189.02,396.34,Europe,ActiveWear Jacket,Clothing
T00843,C0102,Michael Atkinson,P020,08-08-2024,2,792.68,396.34,South America,ActiveWear Jacket,Clothing
T00903,C0182,Joshua Preston,P020,29-01-2024,4,1585.36,396.34,Europe,ActiveWear Jacket,Clothing
T00911,C0067,Carl Gonzalez,P020,14-06-2024,3,1189.02,396.34,North America,ActiveWear Jacket,Clothing
T00933,C0058,Zachary Turner,P020,01-02-2024,1,396.34,396.34,North America,ActiveWear Jacket,Clothing
T00967,C0040,Michael Harrell,P020,19-07-2024,4,1585.36,396.34,Asia,ActiveWear Jacket,Clothing
T00983,C0046,Beth Cardenas,P020,30-04-2024,4,1585.36,396.34,North America,ActiveWear Jacket,Clothing
T00157,C0169,Jennifer Shaw,P044,09-11-2024,2,37.64,18.82,South America,ActiveWear Running Shoes,Clothing
T00672,C0165,Juan Mcdaniel,P044,28-07-2024,4,75.28,18.82,South America,ActiveWear Running Shoes,Clothing
T00711,C0165,Juan Mcdaniel,P044,11-06-2024,4,75.28,18.82,South America,ActiveWear Running Shoes,Clothing
T00878,C0165,Juan Mcdaniel,P044,24-09-2024,3,56.46,18.82,South America,ActiveWear Running Shoes,Clothing
T00159,C0163,Tiffany Cain,P002,12-10-2024,4,1385.20,346.30,South America,ActiveWear Smartwatch,Electronics
T00248,C0067,Carl Gonzalez,P002,03-05-2024,4,1385.20,346.30,North America,ActiveWear Smartwatch,Electronics
T00285,C0068,Mark Cox,P002,02-04-2024,3,1038.90,346.30,North America,ActiveWear Smartwatch,Electronics
T00402,C0031,Tina Miller,P002,24-11-2024,2,692.60,346.30,South America,ActiveWear Smartwatch,Electronics
T00648,C0003,Michael Rivera,P002,24-08-2024,4,1385.20,346.30,South America,ActiveWear Smartwatch,Electronics
T00706,C0181,Alexander Barker,P002,01-07-2024,3,1038.90,346.30,South America,ActiveWear Smartwatch,Electronics
T00717,C0186,Amber Alexander,P002,21-09-2024,2,692.60,346.30,Asia,ActiveWear Smartwatch,Electronics
T00780,C0102,Michael Atkinson,P002,14-02-2024,3,1038.90,346.30,South America,ActiveWear Smartwatch,Electronics
T00165,C0049,Jason Yates,P056,18-03-2024,4,64.32,16.08,North America,SoundWave Smartwatch,Electronics
T00399,C0013,Lauren Buchanan,P056,28-03-2024,3,48.24,16.08,South America,SoundWave Smartwatch,Electronics
T00454,C0174,Tracy Steele,P056,10-11-2024,2,32.16,16.08,South America,SoundWave Smartwatch,Electronics
T00584,C0112,Brian Adkins,P056,02-06-2024,1,16.08,16.08,South America,SoundWave Smartwatch,Electronics
T00774,C0095,William Walker,P056,07-01-2024,2,32.16,16.08,South America,SoundWave Smartwatch,Electronics
T00916,C0099,Rodney Eaton,P056,10-11-2024,4,64.32,16.08,South America,SoundWave Smartwatch,Electronics
T00949,C0169,Jennifer Shaw,P056,16-02-2024,4,64.32,16.08,South America,SoundWave Smartwatch,Electronics
T00996,C0189,Sherri Dixon,P056,31-01-2024,1,16.08,16.08,North America,SoundWave Smartwatch,Electronics
T00170,C0038,Jeffrey Perkins,P082,29-02-2024,3,167.97,55.99,North America,ComfortLiving Rug,Home Decor
T00215,C0065,Gerald Hines,P082,18-03-2024,3,167.97,55.99,North America,ComfortLiving Rug,Home Decor
T00233,C0162,Edwin Watson,P082,16-02-2024,1,55.99,55.99,Asia,ComfortLiving Rug,Home Decor
T00369,C0151,Amber Gonzalez,P082,24-12-2024,4,223.96,55.99,South America,ComfortLiving Rug,Home Decor
T00373,C0179,Donald Miller,P082,07-02-2024,2,111.98,55.99,Europe,ComfortLiving Rug,Home Decor
T00398,C0069,Stacy Foster,P082,14-03-2024,1,55.99,55.99,Europe,ComfortLiving Rug,Home Decor
T00622,C0047,Samantha Frank,P082,22-02-2024,2,111.98,55.99,North America,ComfortLiving Rug,Home Decor
T00874,C0093,Nancy Walker,P082,12-09-2024,3,167.97,55.99,Asia,ComfortLiving Rug,Home Decor
T00174,C0107,Dana Cantrell,P012,21-02-2024,1,159.60,159.60,South America,ComfortLiving Headphones,Electronics
T00179,C0119,David Armstrong,P012,27-11-2024,1,159.60,159.60,Europe,ComfortLiving Headphones,Electronics
T00451,C0023,Nicholas Cain,P012,04-10-2024,4,638.40,159.60,Europe,ComfortLiving Headphones,Electronics
T00719,C0057,Elizabeth Nguyen,P012,07-04-2024,1,159.60,159.60,Europe,ComfortLiving Headphones,Electronics
T00789,C0005,Laura Weber,P012,04-11-2024,2,319.20,159.60,Asia,ComfortLiving Headphones,Electronics
T00858,C0194,Stacy Cook,P012,18-08-2024,1,159.60,159.60,North America,ComfortLiving Headphones,Electronics
T00909,C0093,Nancy Walker,P012,01-01-2024,2,319.20,159.60,Asia,ComfortLiving Headphones,Electronics
T00969,C0149,Tina Wilson,P012,30-07-2024,3,478.80,159.60,Europe,ComfortLiving Headphones,Electronics
T00176,C0164,Morgan Perez,P075,20-10-2024,1,497.76,497.76,Europe,TechPro Textbook,Books
T00360,C0108,David Davis,P075,29-05-2024,3,1493.28,497.76,South America,TechPro Textbook,Books
T00367,C0161,Jessica Warren,P075,27-03-2024,2,995.52,497.76,Asia,TechPro Textbook,Books
T00643,C0137,Robert Gardner,P075,21-05-2024,3,1493.28,497.76,South America,TechPro Textbook,Books
T00782,C0188,Anna Ball,P075,27-08-2024,3,1493.28,497.76,South America,TechPro Textbook,Books
T00805,C0038,Jeffrey Perkins,P075,05-02-2024,3,1493.28,497.76,North America,TechPro Textbook,Books
T00809,C0078,Julia Palmer,P075,09-12-2024,2,995.52,497.76,Asia,TechPro Textbook,Books
T00866,C0065,Gerald Hines,P075,10-12-2024,3,1493.28,497.76,North America,TechPro Textbook,Books
T00876,C0044,Kenneth Alexander,P075,22-10-2024,2,995.52,497.76,Europe,TechPro Textbook,Books
T00928,C0082,Aimee Taylor,P075,06-09-2024,4,1991.04,497.76,South America,TechPro Textbook,Books
T00177,C0099,Rodney Eaton,P005,14-06-2024,3,1287.93,429.31,South America,TechPro T-Shirt,Clothing
T00183,C0030,Mark Brock,P005,24-08-2024,3,1287.93,429.31,North America,TechPro T-Shirt,Clothing
T00437,C0143,Brian Parker,P005,11-09-2024,4,1717.24,429.31,Asia,TechPro T-Shirt,Clothing
T00468,C0061,Brandon Escobar,P005,23-02-2024,2,858.62,429.31,Europe,TechPro T-Shirt,Clothing
T00483,C0194,Stacy Cook,P005,08-05-2024,3,1287.93,429.31,North America,TechPro T-Shirt,Clothing
T00767,C0045,Michael Williams,P005,29-02-2024,3,1287.93,429.31,Asia,TechPro T-Shirt,Clothing
T00855,C0107,Dana Cantrell,P005,16-08-2024,3,1287.93,429.31,South America,TechPro T-Shirt,Clothing
T00879,C0074,Jonathan Russo,P005,20-01-2024,3,1287.93,429.31,Europe,TechPro T-Shirt,Clothing
T00185,C0108,David Davis,P028,07-03-2024,4,942.32,235.58,South America,HomeSense Desk Lamp,Home Decor
T00229,C0038,Jeffrey Perkins,P028,29-06-2024,3,706.74,235.58,North America,HomeSense Desk Lamp,Home Decor
T00305,C0127,Kathryn Stevens,P028,18-01-2024,4,942.32,235.58,Europe,HomeSense Desk Lamp,Home Decor
T00332,C0145,Wayne Stone,P028,04-02-2024,4,942.32,235.58,Asia,HomeSense Desk Lamp,Home Decor
T00393,C0147,Hunter Fuller,P028,28-05-2024,3,706.74,235.58,South America,HomeSense Desk Lamp,Home Decor
T00520,C0052,Stanley Aguirre,P028,20-04-2024,1,235.58,235.58,South America,HomeSense Desk Lamp,Home Decor
T00527,C0110,Elizabeth Wells,P028,02-01-2024,4,942.32,235.58,Asia,HomeSense Desk Lamp,Home Decor
T00582,C0177,Julia Kelly,P028,05-08-2024,2,471.16,235.58,Asia,HomeSense Desk Lamp,Home Decor
T00736,C0195,Jeremy Mclaughlin,P028,05-03-2024,4,942.32,235.58,South America,HomeSense Desk Lamp,Home Decor
T00756,C0028,Jennifer Pena,P028,15-02-2024,3,706.74,235.58,Asia,HomeSense Desk Lamp,Home Decor
T00851,C0059,Mrs. Kimberly Wright,P028,13-02-2024,3,706.74,235.58,North America,HomeSense Desk Lamp,Home Decor
T00915,C0163,Tiffany Cain,P028,26-07-2024,3,706.74,235.58,South America,HomeSense Desk Lamp,Home Decor
T00196,C0104,Laura Bennett,P094,11-07-2024,2,894.68,447.34,South America,HomeSense Cookware Set,Home Decor
T00370,C0143,Brian Parker,P094,17-07-2024,3,1342.02,447.34,Asia,HomeSense Cookware Set,Home Decor
T00508,C0057,Elizabeth Nguyen,P094,18-12-2024,3,1342.02,447.34,Europe,HomeSense Cookware Set,Home Decor
T00707,C0170,Logan Harris,P094,27-05-2024,3,1342.02,447.34,Europe,HomeSense Cookware Set,Home Decor
T00708,C0187,Kayla Kelly,P094,12-02-2024,2,894.68,447.34,South America,HomeSense Cookware Set,Home Decor
T00730,C0008,David Li,P094,22-01-2024,2,894.68,447.34,North America,HomeSense Cookware Set,Home Decor
T00733,C0059,Mrs. Kimberly Wright,P094,06-02-2024,1,447.34,447.34,North America,HomeSense Cookware Set,Home Decor
T00912,C0148,Matthew Rogers,P094,02-10-2024,4,1789.36,447.34,South America,HomeSense Cookware Set,Home Decor
T00918,C0103,Jennifer Munoz,P094,20-08-2024,2,894.68,447.34,Europe,HomeSense Cookware Set,Home Decor
T00966,C0154,Robert Sharp,P094,04-03-2024,2,894.68,447.34,North America,HomeSense Cookware Set,Home Decor
T00974,C0143,Brian Parker,P094,18-12-2024,3,1342.02,447.34,Asia,HomeSense Cookware Set,Home Decor
T00205,C0152,Justin Evans,P079,09-04-2024,4,1669.48,417.37,South America,ActiveWear Rug,Home Decor
T00274,C0196,Laura Watts,P079,28-08-2024,1,417.37,417.37,Europe,ActiveWear Rug,Home Decor
T00294,C0123,Jason Johnston,P079,23-08-2024,3,1252.11,417.37,Asia,ActiveWear Rug,Home Decor
T00409,C0138,Cynthia Clayton,P079,18-12-2024,4,1669.48,417.37,Asia,ActiveWear Rug,Home Decor
T00427,C0113,Joseph Ortiz Jr.,P079,05-02-2024,4,1669.48,417.37,South America,ActiveWear Rug,Home Decor
T00575,C0196,Laura Watts,P079,15-12-2024,4,1669.48,417.37,Europe,ActiveWear Rug,Home Decor
T00617,C0048,Matthew Park,P079,14-01-2024,3,1252.11,417.37,South America,ActiveWear Rug,Home Decor
T00626,C0199,Andrea Jenkins,P079,17-08-2024,2,834.74,417.37,Europe,ActiveWear Rug,Home Decor
T00656,C0065,Gerald Hines,P079,13-09-2024,1,417.37,417.37,North America,ActiveWear Rug,Home Decor
T00713,C0135,Toni Weaver,P079,22-01-2024,2,834.74,417.37,Europe,ActiveWear Rug,Home Decor
T00745,C0090,Charles Hamilton,P079,22-06-2024,2,834.74,417.37,Asia,ActiveWear Rug,Home Decor
T00746,C0104,Laura Bennett,P079,19-07-2024,4,1669.48,417.37,South America,ActiveWear Rug,Home Decor
T00766,C0138,Cynthia Clayton,P079,02-02-2024,1,417.37,417.37,Asia,ActiveWear Rug,Home Decor
T00823,C0095,William Walker,P079,30-09-2024,3,1252.11,417.37,South America,ActiveWear Rug,Home Decor
T00908,C0089,Paul Carter,P079,12-02-2024,4,1669.48,417.37,Europe,ActiveWear Rug,Home Decor
T00964,C0047,Samantha Frank,P079,05-08-2024,1,417.37,417.37,North America,ActiveWear Rug,Home Decor
T00214,C0056,Erika Fernandez,P024,18-02-2024,2,677.32,338.66,Asia,SoundWave Cookbook,Books
T00249,C0075,Misty Higgins,P024,10-12-2024,3,1015.98,338.66,Europe,SoundWave Cookbook,Books
T00528,C0053,Albert Burke,P024,28-08-2024,4,1354.64,338.66,Europe,SoundWave Cookbook,Books
T00817,C0108,David Davis,P024,02-10-2024,2,677.32,338.66,South America,SoundWave Cookbook,Books
T00847,C0004,Kathleen Rodriguez,P024,24-10-2024,1,338.66,338.66,South America,SoundWave Cookbook,Books
T00219,C0019,Brandon Rodriguez,P008,22-08-2024,1,146.85,146.85,Europe,BookWorld Bluetooth Speaker,Electronics
T00385,C0072,Sarah Scott,P008,16-03-2024,2,293.70,146.85,North America,BookWorld Bluetooth Speaker,Electronics
T00611,C0084,Belinda Garner,P008,16-12-2024,2,293.70,146.85,Asia,BookWorld Bluetooth Speaker,Electronics
T00660,C0057,Elizabeth Nguyen,P008,23-09-2024,3,440.55,146.85,Europe,BookWorld Bluetooth Speaker,Electronics
T00701,C0175,Matthew Johnson,P008,27-07-2024,2,293.70,146.85,Asia,BookWorld Bluetooth Speaker,Electronics
T00757,C0022,Teresa Esparza,P008,03-09-2024,2,293.70,146.85,Asia,BookWorld Bluetooth Speaker,Electronics
T00781,C0182,Joshua Preston,P008,06-05-2024,1,146.85,146.85,Europe,BookWorld Bluetooth Speaker,Electronics
T00934,C0154,Robert Sharp,P008,19-09-2024,2,293.70,146.85,North America,BookWorld Bluetooth Speaker,Electronics
T00963,C0199,Andrea Jenkins,P008,26-10-2024,2,293.70,146.85,Europe,BookWorld Bluetooth Speaker,Electronics
T01000,C0004,Kathleen Rodriguez,P008,28-02-2024,2,293.70,146.85,South America,BookWorld Bluetooth Speaker,Electronics
T00238,C0031,Tina Miller,P091,11-08-2024,2,445.90,222.95,South America,HomeSense Rug,Home Decor
T00257,C0051,Nicholas Ellis,P091,10-08-2024,1,222.95,222.95,Europe,HomeSense Rug,Home Decor
T00260,C0059,Mrs. Kimberly Wright,P091,23-03-2024,4,891.80,222.95,North America,HomeSense Rug,Home Decor
T00384,C0073,Heidi Johnson,P091,04-02-2024,4,891.80,222.95,Europe,HomeSense Rug,Home Decor
T00646,C0036,Brian Aguilar DDS,P091,23-01-2024,3,668.85,222.95,North America,HomeSense Rug,Home Decor
T00793,C0054,Bruce Rhodes,P091,07-10-2024,3,668.85,222.95,Asia,HomeSense Rug,Home Decor
T00798,C0015,Tina Duran,P091,21-09-2024,3,668.85,222.95,North America,HomeSense Rug,Home Decor
T00241,C0109,Abigail Jones,P071,08-07-2024,3,382.08,127.36,North America,TechPro T-Shirt,Clothing
T00441,C0133,Gwendolyn Carter,P071,03-02-2024,4,509.44,127.36,South America,TechPro T-Shirt,Clothing
T00559,C0134,Theresa Gonzalez,P071,28-04-2024,1,127.36,127.36,Asia,TechPro T-Shirt,Clothing
T00591,C0161,Jessica Warren,P071,05-07-2024,3,382.08,127.36,Asia,TechPro T-Shirt,Clothing
T00675,C0002,Elizabeth Lutz,P071,03-12-2024,2,254.72,127.36,Asia,TechPro T-Shirt,Clothing
T00777,C0049,Jason Yates,P071,14-01-2024,2,254.72,127.36,North America,TechPro T-Shirt,Clothing
T00890,C0176,Nicole Booth,P071,02-02-2024,4,509.44,127.36,North America,TechPro T-Shirt,Clothing
T00980,C0147,Hunter Fuller,P071,30-03-2024,1,127.36,127.36,South America,TechPro T-Shirt,Clothing
T00244,C0158,Wendy Browning,P098,04-01-2024,1,299.93,299.93,South America,SoundWave Laptop,Electronics
T00302,C0051,Nicholas Ellis,P098,23-07-2024,1,299.93,299.93,Europe,SoundWave Laptop,Electronics
T00412,C0126,Caitlin Brown,P098,08-11-2024,2,599.86,299.93,South America,SoundWave Laptop,Electronics
T00543,C0127,Kathryn Stevens,P098,20-09-2024,3,899.79,299.93,Europe,SoundWave Laptop,Electronics
T00654,C0054,Bruce Rhodes,P098,07-07-2024,4,1199.72,299.93,Asia,SoundWave Laptop,Electronics
T00849,C0115,Joshua Hamilton,P098,31-01-2024,2,599.86,299.93,Asia,SoundWave Laptop,Electronics
T00978,C0041,Lindsey Deleon,P098,15-12-2024,3,899.79,299.93,Europe,SoundWave Laptop,Electronics
T00253,C0155,Michelle Brown,P026,11-11-2024,4,257.52,64.38,South America,SoundWave Bluetooth Speaker,Electronics
T00290,C0162,Edwin Watson,P026,29-01-2024,4,257.52,64.38,Asia,SoundWave Bluetooth Speaker,Electronics
T00338,C0091,Lisa Kirk,P026,28-05-2024,2,128.76,64.38,South America,SoundWave Bluetooth Speaker,Electronics
T00557,C0008,David Li,P026,11-03-2024,2,128.76,64.38,North America,SoundWave Bluetooth Speaker,Electronics
T00562,C0121,Mark Atkinson,P026,06-07-2024,1,64.38,64.38,Europe,SoundWave Bluetooth Speaker,Electronics
T00578,C0143,Brian Parker,P026,30-03-2024,3,193.14,64.38,Asia,SoundWave Bluetooth Speaker,Electronics
T00927,C0091,Lisa Kirk,P026,22-04-2024,3,193.14,64.38,South America,SoundWave Bluetooth Speaker,Electronics
T00307,C0044,Kenneth Alexander,P045,30-05-2024,4,1927.12,481.78,Europe,SoundWave T-Shirt,Clothing
T00502,C0181,Alexander Barker,P045,12-04-2024,1,481.78,481.78,South America,SoundWave T-Shirt,Clothing
T00598,C0149,Tina Wilson,P045,24-05-2024,2,963.56,481.78,Europe,SoundWave T-Shirt,Clothing
T00621,C0099,Rodney Eaton,P045,19-04-2024,2,963.56,481.78,South America,SoundWave T-Shirt,Clothing
T00625,C0124,Lindsay Perez,P045,02-07-2024,2,963.56,481.78,Europe,SoundWave T-Shirt,Clothing
T00663,C0054,Bruce Rhodes,P045,23-04-2024,3,1445.34,481.78,Asia,SoundWave T-Shirt,Clothing
T00734,C0132,Lisa Jackson,P045,29-09-2024,2,963.56,481.78,Europe,SoundWave T-Shirt,Clothing
T00947,C0022,Teresa Esparza,P045,11-08-2024,2,963.56,481.78,Asia,SoundWave T-Shirt,Clothing
T00318,C0098,Laura Gilbert,P046,09-01-2024,1,366.07,366.07,North America,BookWorld Sweater,Clothing
T00380,C0135,Toni Weaver,P046,04-01-2024,4,1464.28,366.07,Europe,BookWorld Sweater,Clothing
T00464,C0188,Anna Ball,P046,16-05-2024,2,732.14,366.07,South America,BookWorld Sweater,Clothing
T00500,C0145,Wayne Stone,P046,17-06-2024,3,1098.21,366.07,Asia,BookWorld Sweater,Clothing
T00603,C0108,David Davis,P046,15-05-2024,3,1098.21,366.07,South America,BookWorld Sweater,Clothing
T00769,C0011,Bryan Mathews,P046,06-02-2024,4,1464.28,366.07,South America,BookWorld Sweater,Clothing
T00900,C0173,Francisco Young,P046,01-09-2024,4,1464.28,366.07,Asia,BookWorld Sweater,Clothing
T00943,C0133,Gwendolyn Carter,P046,01-01-2024,1,366.07,366.07,South America,BookWorld Sweater,Clothing
T00379,C0004,Kathleen Rodriguez,P077,23-12-2024,4,1062.04,265.51,South America,ActiveWear Smartwatch,Electronics
T00418,C0184,Tina Jacobs,P077,03-01-2024,2,531.02,265.51,South America,ActiveWear Smartwatch,Electronics
T00549,C0093,Nancy Walker,P077,16-09-2024,2,531.02,265.51,Asia,ActiveWear Smartwatch,Electronics
T00624,C0105,Ryan Hampton,P077,03-08-2024,4,1062.04,265.51,Europe,ActiveWear Smartwatch,Electronics
